Gene stable ID	Source of gene name	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Caenorhabditis elegans gene stable ID	Caenorhabditis elegans gene name	Caenorhabditis elegans homology type	Caenorhabditis elegans chromosome/scaffold name	Caenorhabditis elegans chromosome/scaffold start (bp)	Caenorhabditis elegans chromosome/scaffold end (bp)	Gene name	Strand	%id. target Caenorhabditis elegans gene identical to query gene	%id. query gene identical to target Caenorhabditis elegans gene
ENSG00000172350	HGNC Symbol	11	119149012	119162653	WBGene00017179	wht-4	ortholog_many2many	II	3278987	3281686	ABCG4	1	26.935	27.3585
ENSG00000172350	HGNC Symbol	11	119149012	119162653	WBGene00007631	wht-3	ortholog_many2many	III	4147425	4151598	ABCG4	1	23.9938	25.2443
ENSG00000172350	HGNC Symbol	11	119149012	119162653	WBGene00012925	wht-8	ortholog_many2many	III	11218797	11222666	ABCG4	1	24.613	25.6866
ENSG00000172350	HGNC Symbol	11	119149012	119162653	WBGene00015479	wht-1	ortholog_many2many	III	6084665	6087721	ABCG4	1	25.2322	27.2575
ENSG00000172350	HGNC Symbol	11	119149012	119162653	WBGene00008950	wht-5	ortholog_many2many	IV	12337577	12340436	ABCG4	1	27.2446	25.3237
ENSG00000172350	HGNC Symbol	11	119149012	119162653	WBGene00007060	wht-6	ortholog_many2many	III	6471720	6475246	ABCG4	1	24.3034	25.6117
ENSG00000172350	HGNC Symbol	11	119149012	119162653	WBGene00007513	wht-2	ortholog_many2many	IV	11470185	11473419	ABCG4	1	26.4706	28.0328
ENSG00000271449	HGNC Symbol	X	135811668	135820012	WBGene00000994	dic-1	ortholog_one2many	IV	8692086	8696553	CT45A2	-1	13.2275	2.86697
ENSG00000173976	HGNC Symbol	19	3769089	3772221	WBGene00000433	ceh-8	ortholog_one2many	I	8245722	8250896	RAX2	-1	33.1522	22.1014
ENSG00000198833	HGNC Symbol	6	89326625	89352848	WBGene00006703	ubc-6	ortholog_one2one	II	7479064	7480713	UBE2J1	-1	43.3962	43.949
ENSG00000089289	HGNC Symbol	X	70133449	70166324	WBGene00022193	ppfr-4	ortholog_one2many	III	2619936	2622709	IGBP1	1	26.2537	27.2171
ENSG00000144580	HGNC Symbol	2	218568580	218597080	WBGene00016139	ntl-9	ortholog_one2one	III	4944513	4947317	CNOT9	1	61.3293	61.5152
ENSG00000147160	HGNC Symbol	X	70040542	70049938	WBGene00021818	Y53G8B.2	ortholog_many2many	III	3101267	3103955	AWAT2	-1	33.9339	33.2353
ENSG00000147160	HGNC Symbol	X	70040542	70049938	WBGene00020910	dgtr-1	ortholog_many2many	V	6497110	6498484	AWAT2	-1	35.4354	32.8691
ENSG00000147160	HGNC Symbol	X	70040542	70049938	WBGene00019464	K07B1.4	ortholog_many2many	V	9328970	9331527	AWAT2	-1	33.6336	32.0917
ENSG00000147160	HGNC Symbol	X	70040542	70049938	WBGene00010296	dgat-2	ortholog_many2many	V	17660303	17661810	AWAT2	-1	34.8348	33.6232
ENSG00000100012	HGNC Symbol	22	30447959	30472049	WBGene00020847	cgr-1	ortholog_many2many	X	3597276	3600475	SEC14L3	-1	20.5	21.4099
ENSG00000100012	HGNC Symbol	22	30447959	30472049	WBGene00008987	F20G2.3	ortholog_many2many	V	13765926	13768552	SEC14L3	-1	19.5	20.6897
ENSG00000100012	HGNC Symbol	22	30447959	30472049	WBGene00008929	F18A11.2	ortholog_many2many	II	13032778	13036505	SEC14L3	-1	16.25	16.7526
ENSG00000100012	HGNC Symbol	22	30447959	30472049	WBGene00010985	R03A10.5	ortholog_many2many	X	15446724	15450362	SEC14L3	-1	19.25	20.1571
ENSG00000100012	HGNC Symbol	22	30447959	30472049	WBGene00019268	H41C03.1	ortholog_many2many	II	5854422	5857172	SEC14L3	-1	22	22.2222
ENSG00000100012	HGNC Symbol	22	30447959	30472049	WBGene00010370	ctg-1	ortholog_many2many	I	7005443	7009190	SEC14L3	-1	24.75	25.8486
ENSG00000100012	HGNC Symbol	22	30447959	30472049	WBGene00009241	F28H7.8	ortholog_many2many	V	10758958	10760663	SEC14L3	-1	20.5	20
ENSG00000100012	HGNC Symbol	22	30447959	30472049	WBGene00011756	ctg-2	ortholog_many2many	II	8514118	8516891	SEC14L3	-1	24.25	23.7745
ENSG00000116198	HGNC Symbol	1	3812081	3857214	WBGene00008039	C40H1.3	ortholog_one2one	III	9327307	9329366	CEP104	-1	9.62162	17.6587
ENSG00000184489	HGNC Symbol	8	141391993	141432454	WBGene00004184	T19D2.2	ortholog_one2many	X	3940141	3943313	PTP4A3	1	50.289	45.7895
ENSG00000181029	HGNC Symbol	19	7680843	7687703	WBGene00013259	trpp-5	ortholog_one2one	II	12200607	12202381	TRAPPC5	1	50.5319	51.3514
ENSG00000172409	HGNC Symbol	11	57648992	57661868	WBGene00010304	clpf-1	ortholog_one2one	III	3397743	3400644	CLP1	1	47.7647	47.4299
ENSG00000100678	HGNC Symbol	14	70044217	70189070	WBGene00003567	ncx-2	ortholog_many2many	V	5303689	5311246	SLC8A3	-1	48.3279	45.9487
ENSG00000100678	HGNC Symbol	14	70044217	70189070	WBGene00003566	ncx-1	ortholog_many2many	V	20105632	20120675	SLC8A3	-1	45.5232	47.9545
ENSG00000172775	HGNC Symbol	16	57152466	57186116	WBGene00007705	C25A1.1	ortholog_one2one	I	10162379	10163578	FAM192A	-1	29.5276	34.2466
ENSG00000083123	HGNC Symbol	6	80106647	80346270	WBGene00006518	bckd-1B	ortholog_one2one	I	7727267	7729092	BCKDHB	1	56.3776	60.3825
ENSG00000108946	HGNC Symbol	17	68511780	68551319	WBGene00002190	kin-2	ortholog_one2many	X	5970677	5977854	PRKAR1A	1	56.6929	57.4468
ENSG00000150768	HGNC Symbol	11	112024814	112064390	WBGene00009082	dlat-1	ortholog_one2one	V	14445324	14447608	DLAT	1	40.9583	52.2682
ENSG00000204469	HGNC Symbol	6	31620720	31637771	WBGene00018710	F52G3.1	ortholog_one2many	X	16963871	16972808	PRRC2A	1	9.73574	17.9181
ENSG00000122515	HGNC Symbol	7	44748581	44769881	WBGene00001574	gei-17	ortholog_one2many	I	9100846	9107939	ZMIZ2	1	15.9783	18.8462
ENSG00000067840	HGNC Symbol	X	153802166	153830565	WBGene00016846	C50F7.6	ortholog_one2many	IV	7720566	7723199	PDZD4	-1	12.2581	22.7273
ENSG00000070540	HGNC Symbol	17	68420948	68457513	WBGene00018294	atg-18	ortholog_one2many	V	8629223	8631325	WIPI1	-1	35.6502	38.5922
ENSG00000169740	HGNC Symbol	10	43643859	43648856	WBGene00021846	ztf-23	ortholog_one2many	I	3052018	3059185	ZNF32	-1	21.6117	14.0811
ENSG00000125388	HGNC Symbol	4	2963608	3040747	WBGene00001708	grk-1	ortholog_one2many	X	9991255	9999178	GRK4	1	54.4983	49.0654
ENSG00000140829	HGNC Symbol	16	72093562	72112912	WBGene00003389	mog-1	ortholog_one2one	III	9952056	9956271	DHX38	1	55.0122	59.6817
ENSG00000111676	HGNC Symbol	12	6924463	6942321	WBGene00001194	egl-27	ortholog_one2one	II	6835021	6847906	ATN1	1	9.32773	9.83171
ENSG00000105854	HGNC Symbol	7	95404863	95435329	WBGene00044697	poml-4	ortholog_many2many	II	1540928	1542718	PON2	-1	27.1186	26.3014
ENSG00000105854	HGNC Symbol	7	95404863	95435329	WBGene00003170	mec-6	ortholog_many2many	I	6724917	6728330	PON2	-1	22.3164	20.9549
ENSG00000105854	HGNC Symbol	7	95404863	95435329	WBGene00077701	poml-3	ortholog_many2many	I	4145315	4147182	PON2	-1	27.6836	26.8493
ENSG00000105854	HGNC Symbol	7	95404863	95435329	WBGene00017089	poml-2	ortholog_many2many	I	4142282	4144583	PON2	-1	27.6836	26.703
ENSG00000019549	HGNC Symbol	8	48917604	48921740	WBGene00019299	snai-1	ortholog_one2many	IV	311512	313697	SNAI2	-1	32.8358	45.5959
ENSG00000125247	HGNC Symbol	13	100603927	100675093	WBGene00018175	F38B6.6	ortholog_one2one	X	6684440	6690085	TMTC4	-1	32.7632	36.087
ENSG00000134014	HGNC Symbol	8	28089673	28191156	WBGene00014123	elpc-3	ortholog_one2one	V	12179503	12181410	ELP3	1	77.6965	77.6965
ENSG00000119318	HGNC Symbol	9	107283137	107332194	WBGene00013924	rad-23	ortholog_one2many	II	11651261	11652906	RAD23B	1	32.5183	41.1765
ENSG00000108950	HGNC Symbol	17	68535113	68601389	WBGene00010356	H03A11.1	ortholog_one2many	X	15209289	15213259	FAM20A	-1	27.7264	29.2969
ENSG00000152229	HGNC Symbol	18	45983536	46072272	WBGene00018974	fcho-1	ortholog_one2many	II	1310518	1320437	PSTPIP2	-1	16.4671	5.68182
ENSG00000032742	HGNC Symbol	13	20567069	20691437	WBGene00003885	osm-5	ortholog_one2one	X	2984278	2991375	IFT88	1	43.0972	43.7805
ENSG00000146090	HGNC Symbol	5	180100791	180209153	WBGene00019902	R05G6.10	ortholog_one2many	IV	7517445	7542535	RASGEF1C	-1	36.2661	30.8958
ENSG00000064545	HGNC Symbol	19	19119169	19138513	WBGene00013601	Y87G2A.13	ortholog_one2many	I	13598618	13603393	TMEM161A	-1	24.8434	25.4274
ENSG00000108187	HGNC Symbol	10	68282660	68333049	WBGene00011417	T04A11.2	ortholog_one2many	IV	12477373	12479000	PBLD	-1	41.6667	37.9747
ENSG00000108187	HGNC Symbol	10	68282660	68333049	WBGene00011416	T04A11.1	ortholog_one2many	IV	12475310	12477042	PBLD	-1	40.625	36.4486
ENSG00000108187	HGNC Symbol	10	68282660	68333049	WBGene00235310	R02D1.2	ortholog_one2many	V	4320460	4322218	PBLD	-1	39.2361	35.6467
ENSG00000108187	HGNC Symbol	10	68282660	68333049	WBGene00011419	T04A11.4	ortholog_one2many	IV	12482847	12484579	PBLD	-1	40.625	36.4486
ENSG00000108187	HGNC Symbol	10	68282660	68333049	WBGene00011420	T04A11.5	ortholog_one2many	IV	12484910	12486537	PBLD	-1	41.6667	37.9747
ENSG00000006831	HGNC Symbol	12	1688574	1788678	WBGene00016610	paqr-1	ortholog_many2many	IV	6552479	6555920	ADIPOR2	1	44.8187	39.8618
ENSG00000006831	HGNC Symbol	12	1688574	1788678	WBGene00021313	paqr-2	ortholog_many2many	III	5375698	5379929	ADIPOR2	1	44.5596	29.6041
ENSG00000102967	HGNC Symbol	16	72008588	72027664	WBGene00020932	dhod-1	ortholog_one2one	I	6736680	6741175	DHODH	1	50.6329	48.6618
ENSG00000167904	HGNC Symbol	8	55696424	55773407	WBGene00021394	Y38C1AA.1	ortholog_one2one	IV	208189	217390	TMEM68	-1	38.8889	32.5581
ENSG00000130332	HGNC Symbol	19	2321517	2328620	WBGene00003081	lsm-7	ortholog_one2one	IV	10933502	10934200	LSM7	-1	55.3398	54.8077
ENSG00000134463	HGNC Symbol	10	11742366	11764070	WBGene00001151	ech-2	ortholog_one2one	IV	11854828	11856376	ECHDC3	1	42.9043	43.771
ENSG00000103356	HGNC Symbol	16	23522014	23557731	WBGene00001338	ears-2	ortholog_one2one	IV	388686	390468	EARS2	-1	33.5206	37.2141
ENSG00000204228	HGNC Symbol	6	33204642	33206831	WBGene00000974	dhs-11	ortholog_one2many	III	10640828	10642872	HSD17B8	1	47.8927	51.2295
ENSG00000204228	HGNC Symbol	6	33204642	33206831	WBGene00000988	dhs-25	ortholog_one2many	X	1486473	1489326	HSD17B8	1	48.2759	50.8064
ENSG00000008256	HGNC Symbol	7	6161776	6272644	WBGene00001743	grp-1	ortholog_one2many	III	8085705	8088449	CYTH3	-1	39.8496	40.458
ENSG00000166479	HGNC Symbol	18	68673688	68715298	WBGene00022836	ZK973.11	ortholog_one2one	I	4379325	4381948	TMX3	-1	27.0925	27.5168
ENSG00000135604	HGNC Symbol	6	144150526	144188370	WBGene00006372	syx-2	ortholog_many2many	X	13960064	13962830	STX11	1	19.8606	19.0635
ENSG00000135604	HGNC Symbol	6	144150526	144188370	WBGene00006374	syx-4	ortholog_many2many	IV	8457280	8458933	STX11	1	21.6028	20.9459
ENSG00000135604	HGNC Symbol	6	144150526	144188370	WBGene00006371	syx-3	ortholog_many2many	X	5349098	5352423	STX11	1	18.8153	17.6471
ENSG00000021762	HGNC Symbol	11	3087116	3166739	WBGene00014215	obr-3	ortholog_one2many	X	13798222	13809857	OSBPL5	-1	40.8419	46.6234
ENSG00000150636	HGNC Symbol	18	68715209	69055189	WBGene00018763	F53F10.1	ortholog_one2one	I	3834115	3837807	CCDC102B	1	14.23	30.2905
ENSG00000076685	HGNC Symbol	10	103088017	103193306	WBGene00022201	Y71H10B.1	ortholog_one2many	X	2834222	2840292	NT5C2	-1	41.8895	41.2281
ENSG00000134042	HGNC Symbol	18	50795120	50825402	WBGene00016418	hpo-27	ortholog_one2many	I	5906662	5918229	MRO	-1	17.1756	2.54525
ENSG00000011132	HGNC Symbol	19	3750819	3761699	WBGene00002999	lin-10	ortholog_one2many	I	8109746	8119314	APBA3	-1	37.3913	21.8941
ENSG00000181035	HGNC Symbol	19	19063999	19112888	WBGene00009666	slc-25A42	ortholog_one2one	I	8612728	8615175	SLC25A42	1	50	54.0816
ENSG00000100575	HGNC Symbol	14	58408494	58427614	WBGene00006572	tin-9.1	ortholog_one2one	IV	7043935	7044604	TIMM9	-1	38.2022	37.7778
ENSG00000107281	HGNC Symbol	9	137039470	137046203	WBGene00000277	cab-1	ortholog_one2one	X	12199655	12213049	NPDC1	-1	19.0769	14.5882
ENSG00000069329	HGNC Symbol	16	46656132	46689518	WBGene00006933	vps-35	ortholog_one2one	II	5907794	5911222	VPS35	-1	48.3668	46.894
ENSG00000136104	HGNC Symbol	13	50909678	51024120	WBGene00009011	F21D5.6	ortholog_one2one	IV	8740140	8741388	RNASEH2B	1	20.8333	22.4138
ENSG00000106628	HGNC Symbol	7	44114681	44124358	WBGene00008722	F12F6.7	ortholog_one2one	IV	11558737	11561891	POLD2	-1	24.8016	27.7162
ENSG00000285000	Clone-based (Ensembl) gene	5	77030902	77152155	WBGene00013224	Y55D9A.2	ortholog_one2many	IV	12601126	12605425	AC008581.2	1	17.0047	21.3307
ENSG00000115839	HGNC Symbol	2	135052265	135176394	WBGene00004317	rbg-1	ortholog_one2one	X	14983533	14987365	RAB3GAP1	1	22.2672	24.0437
ENSG00000149485	HGNC Symbol	11	61799625	61829318	WBGene00001396	fat-4	ortholog_many2many	IV	9799429	9802638	FADS1	-1	20.1597	22.5951
ENSG00000149485	HGNC Symbol	11	61799625	61829318	WBGene00001395	fat-3	ortholog_many2many	IV	9803023	9806119	FADS1	-1	20.9581	23.702
ENSG00000197557	HGNC Symbol	2	177612992	177618966	WBGene00001117	dyf-1	ortholog_one2many	I	4989568	4994675	TTC30A	-1	46.7669	47.4085
ENSG00000164190	HGNC Symbol	5	36876759	37066413	WBGene00004166	pqn-85	ortholog_one2one	II	240722	255182	NIPBL	1	20.8987	26.6001
ENSG00000080815	HGNC Symbol	14	73136418	73223691	WBGene00004958	spe-4	ortholog_many2many	I	7454660	7456953	PSEN1	1	18.4154	18.4946
ENSG00000080815	HGNC Symbol	14	73136418	73223691	WBGene00004769	sel-12	ortholog_many2many	X	915874	918290	PSEN1	1	46.0385	48.4234
ENSG00000080815	HGNC Symbol	14	73136418	73223691	WBGene00001985	hop-1	ortholog_many2many	I	4208515	4210341	PSEN1	1	22.2698	29.0503
ENSG00000138829	HGNC Symbol	5	128257909	128659185	WBGene00022816	fbn-1	ortholog_one2many	III	7625376	7641053	FBN2	-1	20.6044	21.575
ENSG00000104522	HGNC Symbol	8	143612618	143618048	WBGene00019813	ger-1	ortholog_one2one	III	7065439	7067477	TSTA3	-1	63.2399	64.4444
ENSG00000114948	HGNC Symbol	2	206443539	206621130	WBGene00006804	unc-71	ortholog_one2many	III	12881037	12891738	ADAM23	1	23.0769	18.4261
ENSG00000162302	HGNC Symbol	11	64359148	64372215	WBGene00008311	rskn-2	ortholog_one2many	I	8014412	8019572	RPS6KA4	1	46.7617	46.7617
ENSG00000179292	HGNC Symbol	11	66291870	66296664	WBGene00014210	ZK1067.4	ortholog_one2many	II	9210376	9213100	TMEM151A	1	32.0513	27.7264
ENSG00000173599	HGNC Symbol	11	66848233	66958376	WBGene00004258	pyc-1	ortholog_one2one	V	11817783	11822529	PC	-1	63.6672	63.8298
ENSG00000130508	HGNC Symbol	2	1631887	1744852	WBGene00004257	pxn-2	ortholog_many2many	X	10972172	10979265	PXDN	-1	33.0629	36.8223
ENSG00000130508	HGNC Symbol	2	1631887	1744852	WBGene00004256	pxn-1	ortholog_many2many	V	8494889	8502336	PXDN	-1	33.2657	38.2879
ENSG00000137760	HGNC Symbol	11	107502726	107565746	WBGene00007581	alkb-8	ortholog_one2one	III	3709330	3713282	ALKBH8	-1	32.2339	36.379
ENSG00000259784	Clone-based (Ensembl) gene	16	2513965	2527955	WBGene00010308	F59B2.3	ortholog_one2many	III	8996418	8999785	AC093525.1	1	38.1579	13.8756
ENSG00000189067	HGNC Symbol	16	11547722	11636381	WBGene00009484	F36G3.3	ortholog_one2many	X	9798839	9801038	LITAF	-1	22.9814	25
ENSG00000137207	HGNC Symbol	6	43511827	43516990	WBGene00013139	Y53C12A.3	ortholog_one2one	II	9704882	9706240	YIPF3	-1	30.2857	39.2593
ENSG00000260272	Clone-based (Ensembl) gene	16	2496032	2520218	WBGene00016292	tbc-7	ortholog_one2many	X	5138991	5146742	AC093525.2	1	19.4149	10.4885
ENSG00000162066	HGNC Symbol	16	2520357	2531422	WBGene00010308	F59B2.3	ortholog_one2many	III	8996418	8999785	AMDHD2	1	33.165	47.1292
ENSG00000134265	HGNC Symbol	18	10525905	10552761	WBGene00013345	Y59A8B.8	ortholog_one2many	V	18062035	18066307	NAPG	1	33.3333	34.7826
ENSG00000134265	HGNC Symbol	18	10525905	10552761	WBGene00044794	Y59A8B.25	ortholog_one2many	V	18053778	18055397	NAPG	1	13.4615	28.9655
ENSG00000103365	HGNC Symbol	16	23463542	23521995	WBGene00000166	apt-9	ortholog_one2many	X	11068527	11071925	GGA2	-1	20.7178	21.5986
ENSG00000137845	HGNC Symbol	15	58588807	58749978	WBGene00006324	sup-17	ortholog_one2one	I	8792965	8797293	ADAM10	-1	37.2995	30.2603
ENSG00000168924	HGNC Symbol	4	1811479	1856247	WBGene00010279	letm-1	ortholog_one2many	V	13661261	13664233	LETM1	-1	30.9878	29.2092
ENSG00000101336	HGNC Symbol	20	32052188	32101856	WBGene00005077	src-1	ortholog_one2many	I	1566929	1580196	HCK	1	44.4867	43.5754
ENSG00000173852	HGNC Symbol	7	34928876	35038271	WBGene00001078	dpy-19	ortholog_one2many	III	8659872	8667482	DPY19L1	-1	41.9259	41.4348
ENSG00000183454	HGNC Symbol	16	9753404	10182754	WBGene00003775	nmr-2	ortholog_one2many	V	15006412	15011660	GRIN2A	-1	18.1011	26.7677
ENSG00000197253	HGNC Symbol	16	1227272	1230184	WBGene00006621	try-3	ortholog_one2many	IV	6557171	6560881	TPSB2	-1	25.4545	22.3642
ENSG00000110436	HGNC Symbol	11	35251205	35420063	WBGene00001625	glt-7	ortholog_one2many	IV	532135	535703	SLC1A2	-1	33.101	35.1201
ENSG00000110436	HGNC Symbol	11	35251205	35420063	WBGene00001624	glt-6	ortholog_one2many	IV	7503622	7506447	SLC1A2	-1	39.3728	41.6974
ENSG00000110436	HGNC Symbol	11	35251205	35420063	WBGene00001623	glt-5	ortholog_one2many	II	9706483	9708885	SLC1A2	-1	41.9861	49.0835
ENSG00000110436	HGNC Symbol	11	35251205	35420063	WBGene00001620	glt-1	ortholog_one2many	X	3496026	3499165	SLC1A2	-1	52.6132	60.0398
ENSG00000110436	HGNC Symbol	11	35251205	35420063	WBGene00001621	glt-3	ortholog_one2many	IV	10130257	10133283	SLC1A2	-1	41.6376	44.9248
ENSG00000140015	HGNC Symbol	14	62699454	63102037	WBGene00001171	egl-2	ortholog_one2many	V	1288841	1299332	KCNH5	-1	46.7611	48.1752
ENSG00000102054	HGNC Symbol	X	16839283	16870414	WBGene00004312	rba-1	ortholog_one2many	I	9616508	9618107	RBBP7	-1	44.1365	50.2427
ENSG00000102054	HGNC Symbol	X	16839283	16870414	WBGene00003036	lin-53	ortholog_one2many	I	9618207	9619760	RBBP7	-1	61.8337	69.5444
ENSG00000170214	HGNC Symbol	5	159865080	159972544	WBGene00016872	dop-4	ortholog_one2many	X	1295278	1298823	ADRA1B	1	25.7692	25.9188
ENSG00000185883	HGNC Symbol	16	2513870	2520218	WBGene00006911	vha-2	ortholog_one2many	III	9782164	9783212	ATP6V0C	1	66.4516	63.9752
ENSG00000185883	HGNC Symbol	16	2513870	2520218	WBGene00006910	vha-1	ortholog_one2many	III	9781243	9782057	ATP6V0C	1	59.3548	54.4379
ENSG00000185883	HGNC Symbol	16	2513870	2520218	WBGene00006912	vha-3	ortholog_one2many	IV	2314589	2315990	ATP6V0C	1	66.4516	63.9752
ENSG00000224586	HGNC Symbol	6	28525925	28534952	WBGene00007516	gpx-5	ortholog_many2many	X	9584664	9586344	GPX5	1	34.8416	34.5291
ENSG00000224586	HGNC Symbol	6	28525925	28534952	WBGene00007517	gpx-3	ortholog_many2many	X	9587942	9588879	GPX5	1	35.7466	35.2679
ENSG00000224586	HGNC Symbol	6	28525925	28534952	WBGene00022377	gpx-4	ortholog_many2many	IV	2673098	2675015	GPX5	1	19.457	34.127
ENSG00000198336	HGNC Symbol	17	47200446	47223679	WBGene00003371	mlc-3	ortholog_many2many	III	5565025	5567382	MYL4	1	35.533	45.7516
ENSG00000198336	HGNC Symbol	17	47200446	47223679	WBGene00010554	mlc-6	ortholog_many2many	X	14245650	14246623	MYL4	1	34.0102	46.8531
ENSG00000198336	HGNC Symbol	17	47200446	47223679	WBGene00011734	mlc-5	ortholog_many2many	III	13623279	13624172	MYL4	1	34.5178	47.8873
ENSG00000198336	HGNC Symbol	17	47200446	47223679	WBGene00023451	mlc-7	ortholog_many2many	III	13752406	13755861	MYL4	1	24.3655	31.3725
ENSG00000132478	HGNC Symbol	17	75784771	75825799	WBGene00016407	C34D10.2	ortholog_one2many	X	8014983	8026858	UNK	1	30.3704	34.8442
ENSG00000116176	HGNC Symbol	16	1221651	1225257	WBGene00006619	try-1	ortholog_one2many	II	4948154	4949527	TPSG1	-1	30.5296	33.4471
ENSG00000086062	HGNC Symbol	9	33104082	33167356	WBGene00000269	bre-4	ortholog_many2many	I	1621346	1628476	B4GALT1	-1	33.9196	35.248
ENSG00000086062	HGNC Symbol	9	33104082	33167356	WBGene00012206	W02B12.11	ortholog_many2many	II	11473861	11476019	B4GALT1	-1	26.1307	26.8734
ENSG00000099800	HGNC Symbol	19	2425624	2427894	WBGene00006574	tin-13	ortholog_one2one	I	8759204	8759788	TIMM13	-1	40	35.1852
ENSG00000253309	HGNC Symbol	13	51335773	51364735	WBGene00005642	srp-1	ortholog_many2many	V	753283	755124	SERPINE3	1	17.217	19.9454
ENSG00000253309	HGNC Symbol	13	51335773	51364735	WBGene00005644	srp-3	ortholog_many2many	V	1908855	1910692	SERPINE3	1	18.3962	21.547
ENSG00000253309	HGNC Symbol	13	51335773	51364735	WBGene00005649	srp-8	ortholog_many2many	V	8183730	8185772	SERPINE3	1	19.1038	21.7742
ENSG00000253309	HGNC Symbol	13	51335773	51364735	WBGene00005647	srp-6	ortholog_many2many	V	7384232	7386173	SERPINE3	1	18.6321	21.0667
ENSG00000253309	HGNC Symbol	13	51335773	51364735	WBGene00005643	srp-2	ortholog_many2many	V	762734	764593	SERPINE3	1	21.2264	25.0696
ENSG00000253309	HGNC Symbol	13	51335773	51364735	WBGene00005648	srp-7	ortholog_many2many	V	8179131	8183442	SERPINE3	1	19.8113	22.5201
ENSG00000115919	HGNC Symbol	2	142877498	143055832	WBGene00015802	kynu-1	ortholog_one2one	X	6106926	6109338	KYNU	1	48.3871	47.0711
ENSG00000198704	HGNC Symbol	6	28503296	28528215	WBGene00007516	gpx-5	ortholog_many2many	X	9584664	9586344	GPX6	-1	33.0317	32.7354
ENSG00000198704	HGNC Symbol	6	28503296	28528215	WBGene00007517	gpx-3	ortholog_many2many	X	9587942	9588879	GPX6	-1	32.1267	31.6964
ENSG00000198704	HGNC Symbol	6	28503296	28528215	WBGene00022377	gpx-4	ortholog_many2many	IV	2673098	2675015	GPX6	-1	17.1946	30.1587
ENSG00000124920	HGNC Symbol	11	61752642	61788518	WBGene00008999	myrf-2	ortholog_many2many	X	10180953	10194377	MYRF	1	21.4596	24.4797
ENSG00000124920	HGNC Symbol	11	61752642	61788518	WBGene00004134	myrf-1	ortholog_many2many	II	10496987	10502541	MYRF	1	19.5482	24.1676
ENSG00000162065	HGNC Symbol	16	2475051	2509560	WBGene00016292	tbc-7	ortholog_one2many	X	5138991	5146742	TBC1D24	1	22.7191	18.2471
ENSG00000171453	HGNC Symbol	6	43509702	43562419	WBGene00019275	rpac-40	ortholog_one2one	V	4199485	4203696	POLR1C	1	45.9538	43.4426
ENSG00000102786	HGNC Symbol	13	51354077	51454264	WBGene00000994	dic-1	ortholog_one2many	IV	8692086	8696553	INTS6	-1	11.8377	12.0413
ENSG00000101188	HGNC Symbol	20	62708837	62762771	WBGene00016265	trhr-1	ortholog_many2many	I	6989067	6992106	NTSR1	1	21.5311	22.7848
ENSG00000101188	HGNC Symbol	20	62708837	62762771	WBGene00017176	nmur-3	ortholog_many2many	X	4466518	4469005	NTSR1	1	20.8134	19.5506
ENSG00000101188	HGNC Symbol	20	62708837	62762771	WBGene00019616	nmur-2	ortholog_many2many	II	123270	125004	NTSR1	1	21.5311	22.3325
ENSG00000101188	HGNC Symbol	20	62708837	62762771	WBGene00016747	nmur-1	ortholog_many2many	X	8980976	8985063	NTSR1	1	22.0096	23
ENSG00000174791	HGNC Symbol	11	66330242	66336840	WBGene00008183	rin-1	ortholog_one2many	V	14784167	14815659	RIN1	-1	22.6054	9.36508
ENSG00000186111	HGNC Symbol	19	3630183	3700479	WBGene00004087	ppk-1	ortholog_one2many	I	5358522	5365170	PIP5K1C	-1	37.1994	43.0442
ENSG00000124440	HGNC Symbol	19	46297046	46343433	WBGene00001851	hif-1	ortholog_one2many	V	20780413	20785259	HIF3A	1	21.8236	20.2497
ENSG00000111196	HGNC Symbol	12	10604190	10613623	WBGene00003123	mag-1	ortholog_one2many	I	11912005	11912677	MAGOHB	-1	77.7027	75.6579
ENSG00000176619	HGNC Symbol	19	2427638	2456996	WBGene00003052	lmn-1	ortholog_one2many	I	8762986	8765633	LMNB2	-1	25.9677	28.4452
